ServiceData.java,org.cloudname.service.ServiceData,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,addEndpoint,65,KILLED,org.cloudname.service.ServiceData_ESTest
ServiceData.java,org.cloudname.service.ServiceData,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,addEndpoint,69,KILLED,org.cloudname.service.ServiceData_ESTest
ServiceData.java,org.cloudname.service.ServiceData,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,addEndpoint,70,SURVIVED,none
ServiceData.java,org.cloudname.service.ServiceData,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,addEndpoint,74,KILLED,org.cloudname.service.ServiceData_ESTest
ServiceData.java,org.cloudname.service.ServiceData,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,addEndpoint,70,KILLED,org.cloudname.service.ServiceData_ESTest
ServiceData.java,org.cloudname.service.ServiceData,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,fromJsonString,122,NO_COVERAGE,none
ServiceData.java,org.cloudname.service.ServiceData,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,fromJsonString,114,KILLED,org.cloudname.service.ServiceData_ESTest
ServiceData.java,org.cloudname.service.ServiceData,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,fromJsonString,114,KILLED,org.cloudname.service.ServiceData_ESTest
ServiceData.java,org.cloudname.service.ServiceData,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,fromJsonString,122,NO_COVERAGE,none
ServiceData.java,org.cloudname.service.ServiceData,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,fromJsonString,125,NO_COVERAGE,none
ServiceData.java,org.cloudname.service.ServiceData,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getEndpoint,50,KILLED,org.cloudname.service.ServiceData_ESTest
ServiceData.java,org.cloudname.service.ServiceData,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getEndpoint,51,KILLED,org.cloudname.service.ServiceData_ESTest
ServiceData.java,org.cloudname.service.ServiceData,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,removeEndpoint,84,KILLED,org.cloudname.service.ServiceData_ESTest
ServiceData.java,org.cloudname.service.ServiceData,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,removeEndpoint,88,KILLED,org.cloudname.service.ServiceData_ESTest
ServiceData.java,org.cloudname.service.ServiceData,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,removeEndpoint,89,SURVIVED,none
ServiceData.java,org.cloudname.service.ServiceData,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,removeEndpoint,93,KILLED,org.cloudname.service.ServiceData_ESTest
ServiceData.java,org.cloudname.service.ServiceData,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,removeEndpoint,89,KILLED,org.cloudname.service.ServiceData_ESTest
ServiceData.java,org.cloudname.service.ServiceData,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,toJsonString,103,NO_COVERAGE,none
ServiceData.java,org.cloudname.service.ServiceData,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,toJsonString,105,NO_COVERAGE,none
