Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,addRuleCombinerParameter,145,SURVIVED,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,addRuleCombinerParameters,156,KILLED,org.apache.openaz.xacml.pdp.policy.Policy_ESTest
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,addVariableDefinition,197,SURVIVED,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,addVariableDefinitions,207,SURVIVED,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluate,278,KILLED,org.apache.openaz.xacml.pdp.policy.Policy_ESTest
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluate,287,NO_COVERAGE,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluate,316,NO_COVERAGE,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluate,320,NO_COVERAGE,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluate,321,NO_COVERAGE,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluate,325,NO_COVERAGE,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,evaluate,288,NO_COVERAGE,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,evaluate,317,NO_COVERAGE,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,evaluate,322,NO_COVERAGE,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,evaluate,326,NO_COVERAGE,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,evaluate,279,KILLED,org.apache.openaz.xacml.pdp.policy.Policy_ESTest
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,evaluate,292,NO_COVERAGE,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,evaluate,296,NO_COVERAGE,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,evaluate,328,NO_COVERAGE,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getCombiningRules,82,KILLED,org.apache.openaz.xacml.pdp.policy.Policy_ESTest
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getCombiningRules,85,KILLED,org.apache.openaz.xacml.pdp.policy.Policy_ESTest
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getCombiningRules,91,KILLED,org.apache.openaz.xacml.pdp.policy.Policy_ESTest
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getRuleCombinerParameters,124,SURVIVED,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getRuleCombiningAlgorithm,260,SURVIVED,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getRules,218,KILLED,org.apache.openaz.xacml.pdp.policy.Policy_ESTest
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getVariableDefinition,177,SURVIVED,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getVariableDefinitions,166,SURVIVED,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,setRuleCombinerParameters,135,SURVIVED,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,setRules,230,KILLED,org.apache.openaz.xacml.pdp.policy.Policy_ESTest
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,setRules,229,SURVIVED,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,setRules,231,SURVIVED,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,setVariableDefinitions,187,KILLED,org.apache.openaz.xacml.pdp.policy.Policy_ESTest
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,toString,338,SURVIVED,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,toString,342,SURVIVED,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,toString,346,SURVIVED,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,toString,352,KILLED,org.apache.openaz.xacml.pdp.policy.Policy_ESTest
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,toString,357,SURVIVED,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,validateComponent,64,SURVIVED,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,validateComponent,65,NO_COVERAGE,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,validateComponent,66,NO_COVERAGE,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,validateComponent,69,NO_COVERAGE,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,validateComponent,67,NO_COVERAGE,none
Policy.java,org.apache.openaz.xacml.pdp.policy.Policy,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,validateComponent,72,KILLED,org.apache.openaz.xacml.pdp.policy.Policy_ESTest
